Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,6
10/07,1,6
11/07,1,6
12/07,1,6
13/07,1,6
14/07,1,6
15/07,1,6
16/07,1,7
17/07,1,7
18/07,1,7
19/07,1,8
20/07,1,8
21/07,1,8
22/07,1,8
23/07,1,9
24/07,1,9
25/07,1,9
26/07,1,9
27/07,1,9
28/07,1,9
29/07,1,9
30/07,2,9
31/07,2,11
01/08,3,11
02/08,4,12
03/08,5,13
04/08,6,14
05/08,7,15
06/08,9,16
07/08,10,18
08/08,10,19
09/08,15,19
10/08,18,25
11/08,20,28
12/08,21,30
13/08,23,31
14/08,25,33
15/08,26,35
16/08,28,37
17/08,31,39
18/08,34,42
19/08,36,45
20/08,37,47
21/08,40,48
22/08,43,52
23/08,46,55
24/08,47,58
25/08,48,60
26/08,51,61
27/08,51,64
28/08,53,64
29/08,53,67
30/08,53,81
31/08,54,94
01/09,55,107
02/09,55,120
03/09,,133
04/09,,146
05/09,,158
06/09,,170
07/09,,183
08/09,,195
09/09,,206
