Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,96
10/07,53,107
11/07,55,116
12/07,55,120
13/07,56,121
14/07,64,123
15/07,68,137
16/07,74,141
17/07,79,153
18/07,91,162
19/07,96,185
20/07,120,194
21/07,146,226
22/07,222,255
23/07,258,337
24/07,365,374
25/07,417,485
26/07,478,538
27/07,507,604
28/07,622,637
29/07,841,745
30/07,944,957
31/07,959,1057
01/08,1055,1072
02/08,1159,1164
03/08,1233,1266
04/08,1371,1338
05/08,1406,1471
06/08,1564,1505
07/08,1655,1659
08/08,1745,1747
09/08,1849,1835
10/08,2007,1939
11/08,2090,2093
12/08,2179,2175
13/08,2350,2264
14/08,2607,2433
15/08,2683,2682
16/08,2846,2759
17/08,3086,2916
18/08,3217,3150
19/08,3388,3280
20/08,3510,3325
21/08,3715,3353
22/08,3773,3366
23/08,3893,3366
24/08,,3356
25/08,,3336
26/08,,3307
27/08,,3272
28/08,,3231
29/08,,3185
30/08,,3134
