Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,27
10/07,1,27
11/07,1,28
12/07,2,32
13/07,2,39
14/07,2,39
15/07,3,43
16/07,3,47
17/07,3,50
18/07,4,50
19/07,4,55
20/07,4,58
21/07,4,60
22/07,4,62
23/07,5,64
24/07,6,66
25/07,6,70
26/07,7,70
27/07,8,73
28/07,9,77
29/07,10,78
30/07,11,79
31/07,14,80
01/08,16,85
02/08,19,87
03/08,21,91
04/08,25,94
05/08,28,98
06/08,29,102
07/08,30,103
08/08,31,104
09/08,32,105
10/08,40,106
11/08,41,115
12/08,49,117
13/08,51,128
14/08,57,131
15/08,62,137
16/08,69,145
17/08,71,152
18/08,81,154
19/08,87,167
20/08,94,175
21/08,101,184
22/08,110,193
23/08,114,276
24/08,124,350
25/08,131,418
26/08,138,480
27/08,,537
28/08,,590
29/08,,638
30/08,,683
31/08,,725
01/09,,765
02/09,,801
