Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,1,1
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,73
10/07,3,75
11/07,3,81
12/07,4,85
13/07,4,92
14/07,4,93
15/07,5,98
16/07,5,102
17/07,6,107
18/07,8,116
19/07,9,130
20/07,10,139
21/07,14,146
22/07,14,163
23/07,17,165
24/07,20,174
25/07,22,186
26/07,26,192
27/07,29,212
28/07,32,227
29/07,38,229
30/07,42,237
31/07,45,243
01/08,51,248
02/08,55,254
03/08,59,260
04/08,68,266
05/08,71,275
06/08,80,279
07/08,86,291
08/08,93,298
09/08,104,306
10/08,119,322
11/08,130,339
12/08,135,353
13/08,144,564
14/08,151,763
15/08,168,953
16/08,185,1135
17/08,,1311
18/08,,1481
19/08,,1646
20/08,,1806
21/08,,1964
22/08,,2118
23/08,,2271
