Date,Real,Predict
29/06,514,514
30/06,581,581
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,0
10/07,70,19
11/07,60,69
12/07,88,60
13/07,21,88
14/07,65,25
15/07,88,68
16/07,79,89
17/07,121,80
18/07,178,123
19/07,106,183
20/07,101,107
21/07,268,101
22/07,40,269
23/07,181,41
24/07,239,180
25/07,121,238
26/07,330,121
27/07,237,330
28/07,111,236
29/07,236,110
30/07,138,232
31/07,102,136
01/08,127,99
02/08,103,125
03/08,105,101
04/08,127,103
05/08,60,125
06/08,154,59
07/08,127,151
08/08,106,124
09/08,163,105
10/08,193,161
11/08,137,192
12/08,80,138
13/08,148,83
14/08,101,147
15/08,264,101
16/08,179,261
17/08,187,173
18/08,130,185
19/08,136,129
20/08,163,134
21/08,48,160
22/08,207,47
23/08,149,204
24/08,133,147
25/08,114,129
26/08,40,112
27/08,130,41
28/08,42,65
29/08,90,167
30/08,142,407
31/08,168,1108
01/09,143,3124
02/09,,8197
03/09,,17793
