Date,Real,Predict
29/06,47,47
30/06,53,53
01/07,53,53
02/07,39,39
03/07,36,36
04/07,26,26
05/07,12,12
06/07,16,16
07/07,14,14
08/07,13,13
09/07,13,22
10/07,11,22
11/07,3,19
12/07,3,5
13/07,5,5
14/07,5,9
15/07,5,9
16/07,7,9
17/07,7,12
18/07,6,12
19/07,5,10
20/07,7,9
21/07,5,11
22/07,7,9
23/07,7,12
24/07,11,12
25/07,10,19
26/07,21,16
27/07,20,35
28/07,20,34
29/07,18,34
30/07,20,29
31/07,9,33
01/08,10,15
02/08,11,16
03/08,11,18
04/08,10,18
05/08,12,16
06/08,13,20
07/08,13,22
08/08,22,21
09/08,28,37
10/08,55,46
11/08,85,91
12/08,115,141
13/08,128,191
14/08,146,212
15/08,148,243
16/08,123,245
17/08,128,203
18/08,129,211
19/08,129,214
20/08,120,214
21/08,118,198
22/08,,195
23/08,,322
24/08,,536
25/08,,892
26/08,,1478
27/08,,2453
28/08,,4058
29/08,,6556
30/08,,9013
31/08,,9125
01/09,,11129
02/09,,16522
