Date,Real,Predict
29/06,20,20
30/06,21,21
01/07,22,22
02/07,25,25
03/07,40,40
04/07,65,65
05/07,82,82
06/07,91,91
07/07,101,101
08/07,114,114
09/07,115,128
10/07,116,129
11/07,124,131
12/07,134,140
13/07,145,151
14/07,153,163
15/07,250,172
16/07,257,269
17/07,265,277
18/07,274,286
19/07,275,296
20/07,277,297
21/07,397,299
22/07,467,421
23/07,546,491
24/07,598,570
25/07,702,622
26/07,796,726
27/07,882,821
28/07,1127,908
29/07,1315,1150
30/07,1453,1337
31/07,1601,1474
01/08,1901,1621
02/08,2111,1918
03/08,2315,2126
04/08,2551,2329
05/08,2840,2563
06/08,2961,2849
07/08,3305,2970
08/08,3456,3310
09/08,3624,3460
10/08,3888,3628
11/08,4089,3890
12/08,4228,4090
13/08,4374,4229
14/08,4583,4374
15/08,4796,4581
16/08,5008,4794
17/08,5258,5004
18/08,5408,5252
19/08,5575,5402
20/08,5804,5568
21/08,5984,5795
22/08,6260,5974
23/08,6382,6251
24/08,6656,6373
25/08,6775,6647
26/08,6846,6766
27/08,6890,6837
28/08,7024,6829
29/08,7032,6823
30/08,7032,6817
31/08,7032,6811
01/09,,6804
02/09,,6798
03/09,,6791
04/09,,6785
05/09,,6779
06/09,,6773
07/09,,6768
