Date,Real,Predict
29/06,8,8
30/06,9,9
01/07,9,9
02/07,11,11
03/07,12,12
04/07,15,15
05/07,21,21
06/07,26,26
07/07,29,29
08/07,33,33
09/07,40,50
10/07,51,58
11/07,59,71
12/07,76,80
13/07,103,99
14/07,114,128
15/07,128,141
16/07,144,155
17/07,173,174
18/07,211,205
19/07,234,246
20/07,257,273
21/07,315,299
22/07,365,360
23/07,424,412
24/07,479,473
25/07,545,530
26/07,614,598
27/07,684,671
28/07,799,746
29/07,914,860
30/07,1043,975
31/07,1149,1105
01/08,1324,1212
02/08,1495,1387
03/08,1659,1559
04/08,1877,1724
05/08,2093,1942
06/08,2312,2159
07/08,2497,2379
08/08,2732,2564
09/08,3001,2800
10/08,3309,3070
11/08,3570,3379
12/08,3795,3641
13/08,4018,3867
14/08,4303,4091
15/08,4585,4377
16/08,4900,4661
17/08,5185,4976
18/08,5440,5262
19/08,5747,5518
20/08,6059,5826
21/08,6337,6139
22/08,6658,6418
23/08,6998,6742
24/08,7290,7084
25/08,7556,7378
26/08,7798,7647
27/08,8085,7890
28/08,8356,8180
29/08,8612,8264
30/08,8857,8340
31/08,9192,8408
01/09,9495,8469
02/09,9712,8525
03/09,,8577
04/09,,8624
05/09,,8668
06/09,,8708
07/09,,8746
08/09,,8781
09/09,,8813
10/09,,8844
11/09,,8872
12/09,,8900
