Date,Real,Predict
29/06,39,39
30/06,54,54
01/07,48,48
02/07,30,30
03/07,29,29
04/07,18,18
05/07,0,0
06/07,5,5
07/07,6,6
08/07,6,6
09/07,8,13
10/07,8,15
11/07,3,16
12/07,3,7
13/07,4,6
14/07,3,7
15/07,2,5
16/07,2,4
17/07,3,3
18/07,3,6
19/07,5,5
20/07,6,8
21/07,5,10
22/07,5,9
23/07,4,8
24/07,5,7
25/07,4,9
26/07,21,7
27/07,20,33
28/07,21,32
29/07,18,32
30/07,19,28
31/07,2,29
01/08,3,4
02/08,3,5
03/08,4,5
04/08,4,6
05/08,4,6
06/08,4,6
07/08,9,6
08/08,11,14
09/08,14,17
10/08,16,22
11/08,27,25
12/08,27,41
13/08,53,41
14/08,65,79
15/08,79,98
16/08,87,117
17/08,104,130
18/08,83,155
19/08,98,124
20/08,106,145
21/08,105,157
22/08,116,155
23/08,110,172
24/08,82,160
25/08,57,116
26/08,44,81
27/08,17,62
28/08,20,24
29/08,,34
30/08,,48
31/08,,69
01/09,,99
02/09,,144
03/09,,210
04/09,,309
05/09,,458
06/09,,683
07/09,,1023
08/09,,1536
09/09,,2305
10/09,,3440
11/09,,5066
12/09,,7293
