Date,Real,Predict
29/06,39,39
30/06,57,57
01/07,55,55
02/07,36,36
03/07,33,33
04/07,26,26
05/07,6,6
06/07,7,7
07/07,5,5
08/07,5,5
09/07,8,7
10/07,6,11
11/07,6,9
12/07,9,8
13/07,14,13
14/07,12,20
15/07,13,16
16/07,13,17
17/07,10,17
18/07,9,13
19/07,12,12
20/07,17,15
21/07,17,22
22/07,18,22
23/07,15,23
24/07,17,20
25/07,10,22
26/07,12,13
27/07,12,15
28/07,13,16
29/07,12,17
30/07,14,15
31/07,14,18
01/08,17,18
02/08,17,21
03/08,16,21
04/08,16,20
05/08,17,20
06/08,18,21
07/08,23,23
08/08,46,29
09/08,65,58
10/08,85,82
11/08,98,107
12/08,106,122
13/08,99,133
14/08,102,123
15/08,104,128
16/08,104,129
17/08,135,130
18/08,163,168
19/08,156,203
20/08,164,194
21/08,150,204
22/08,160,186
23/08,155,197
24/08,192,189
25/08,228,232
26/08,257,272
27/08,247,306
28/08,241,293
29/08,324,285
30/08,,336
31/08,,396
01/09,,468
02/09,,552
03/09,,652
04/09,,769
05/09,,909
06/09,,1074
07/09,,1268
08/09,,1497
09/09,,1767
10/09,,2086
11/09,,2461
12/09,,2902
13/09,,3420
