Date,Real,Predict
29/06,70,70
30/06,87,87
01/07,40,40
02/07,24,24
03/07,21,21
04/07,18,18
05/07,1,1
06/07,20,20
07/07,24,24
08/07,25,25
09/07,25,28
10/07,30,29
11/07,11,35
12/07,7,13
13/07,8,8
14/07,9,10
15/07,5,10
16/07,7,6
17/07,5,8
18/07,5,6
19/07,5,6
20/07,7,6
21/07,7,8
22/07,8,8
23/07,8,9
24/07,7,9
25/07,10,8
26/07,8,12
27/07,7,9
28/07,8,9
29/07,9,9
30/07,17,11
31/07,17,19
01/08,19,19
02/08,19,22
03/08,18,22
04/08,5,20
05/08,9,5
06/08,8,11
07/08,26,9
08/08,27,30
09/08,55,32
10/08,51,64
11/08,59,59
12/08,49,69
13/08,60,57
14/08,34,70
15/08,34,40
16/08,41,40
17/08,50,48
18/08,38,59
19/08,51,44
20/08,58,59
21/08,52,67
22/08,60,60
23/08,74,71
24/08,61,87
25/08,66,71
26/08,65,77
27/08,39,76
28/08,32,45
29/08,,38
30/08,,44
31/08,,51
01/09,,60
02/09,,71
03/09,,83
04/09,,98
05/09,,116
06/09,,136
07/09,,161
08/09,,189
09/09,,223
