Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,2,2
05/07,3,3
06/07,4,4
07/07,5,5
08/07,5,5
09/07,5,8
10/07,5,8
11/07,5,8
12/07,6,8
13/07,7,9
14/07,8,10
15/07,9,11
16/07,10,12
17/07,11,14
18/07,12,15
19/07,13,16
20/07,14,17
21/07,15,19
22/07,16,20
23/07,19,21
24/07,23,24
25/07,24,28
26/07,27,29
27/07,28,33
28/07,35,34
29/07,41,41
30/07,48,47
31/07,49,54
01/08,66,55
02/08,77,72
03/08,85,83
04/08,87,91
05/08,97,93
06/08,102,103
07/08,108,108
08/08,115,114
09/08,122,121
10/08,127,128
11/08,131,134
12/08,148,138
13/08,151,155
14/08,168,158
15/08,178,174
16/08,181,185
17/08,195,188
18/08,196,202
19/08,218,203
20/08,229,210
21/08,239,215
22/08,242,219
23/08,253,220
24/08,,221
25/08,,222
26/08,,227
27/08,,231
28/08,,231
29/08,,235
30/08,,241
