Date,Real,Predict
29/06,70,70
30/06,87,87
01/07,40,40
02/07,24,24
03/07,21,21
04/07,18,18
05/07,1,1
06/07,20,20
07/07,24,24
08/07,25,25
09/07,25,27
10/07,30,27
11/07,11,32
12/07,7,12
13/07,8,8
14/07,9,9
15/07,5,10
16/07,7,5
17/07,5,7
18/07,5,5
19/07,5,5
20/07,7,6
21/07,7,8
22/07,8,8
23/07,8,8
24/07,7,8
25/07,10,7
26/07,8,11
27/07,7,8
28/07,8,8
29/07,9,8
30/07,17,10
31/07,17,17
01/08,19,17
02/08,19,20
03/08,18,19
04/08,5,18
05/08,9,5
06/08,8,10
07/08,26,9
08/08,27,27
09/08,55,29
10/08,51,57
11/08,59,53
12/08,49,62
13/08,60,51
14/08,34,62
15/08,34,35
16/08,41,36
17/08,50,43
18/08,38,53
19/08,51,40
20/08,58,53
21/08,52,60
22/08,60,54
23/08,74,63
24/08,61,78
25/08,66,64
26/08,65,69
27/08,39,68
28/08,32,40
29/08,38,33
30/08,,35
31/08,,37
01/09,,38
02/09,,40
03/09,,42
04/09,,43
05/09,,45
06/09,,47
07/09,,49
08/09,,51
09/09,,54
10/09,,56
11/09,,59
12/09,,61
13/09,,64
