Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,15
10/07,2,15
11/07,2,16
12/07,3,16
13/07,3,18
14/07,3,19
15/07,4,19
16/07,5,21
17/07,6,23
18/07,7,25
19/07,8,27
20/07,8,30
21/07,10,30
22/07,11,33
23/07,12,35
24/07,13,36
25/07,16,38
26/07,18,42
27/07,20,45
28/07,21,49
29/07,27,50
30/07,30,57
31/07,34,60
01/08,43,64
02/08,51,74
03/08,57,82
04/08,69,89
05/08,77,101
06/08,85,109
07/08,94,117
08/08,106,127
09/08,114,139
10/08,125,148
11/08,138,159
12/08,149,173
13/08,160,185
14/08,170,197
15/08,184,207
16/08,195,222
17/08,206,233
18/08,217,245
19/08,229,256
20/08,245,298
21/08,252,342
22/08,274,387
23/08,292,435
24/08,,484
25/08,,534
26/08,,586
27/08,,640
28/08,,697
29/08,,768
30/08,,873
