Date,Real,Predict
29/06,159,159
30/06,177,177
01/07,170,170
02/07,127,127
03/07,91,91
04/07,56,56
05/07,14,14
06/07,25,25
07/07,28,28
08/07,29,29
09/07,25,38
10/07,28,34
11/07,19,37
12/07,18,26
13/07,19,24
14/07,16,25
15/07,15,21
16/07,13,19
17/07,11,17
18/07,25,15
19/07,24,34
20/07,27,32
21/07,25,36
22/07,36,33
23/07,21,47
24/07,24,28
25/07,31,32
26/07,33,41
27/07,24,44
28/07,27,32
29/07,27,35
30/07,16,36
31/07,19,22
01/08,18,26
02/08,19,24
03/08,20,26
04/08,21,26
05/08,20,28
06/08,22,26
07/08,30,29
08/08,35,40
09/08,43,47
10/08,40,57
11/08,38,53
12/08,32,50
13/08,35,42
14/08,38,47
15/08,62,51
16/08,84,83
17/08,,111
18/08,,148
19/08,,196
20/08,,261
21/08,,346
22/08,,460
23/08,,610
24/08,,808
25/08,,1068
26/08,,1409
27/08,,1852
28/08,,2425
